labeler;weight
7dfac49b5be068de632a;3.729036119249132
ea88bdd2e51dda831f1c;17.262375873068105
0eb3267e9e732c53e12c;17.129230499267578
2102625;9.290564060211182
2105591;16.44284466663039
2108637;7.08099092755999
a82940efb2b26791b01a;23.41099739074707
1790190;7.784857068743024
1909422;9.761415828358043
2085318;42.866275424049014
2094414;13.872574796580306
2116135;12.609332715961294
1450193;19.948381747839587
1967345;8.317692425786232
2052568;16.394824792843053
2069757;1.1992454528808594
2073396;20.683506556919642
1567354;15.655072446893023
1657192;8.948685039173473
2094180;3.720418612162272
2094203;14.352672819107298
1342711;7.886963624220628
2107389;16.40104625536048
9b758174300ad9f4027b;19.69313385462997
9fd3d314c1f25ee3878f;7.693428463406033
2102050;13.002944460102157
2112507;18.603409661187065
867354;25.56632359822591
1632587;18.82592753360146
2003363;9.912574960944358
2110910;22.909716705777754
2117069;12.998708007261925
2117658;24.230555915013916
4550;14.522746757224755
1401500;10.921721762799203
2101703;14.695890326248973
2102023;12.446810982444068
2111268;26.645795354303324
2115965;15.41165183572208
2116173;13.904387421078152
4bb2205c5309e2f15d1e;0.5259990692138672
9637eb5a9692f571a0bc;11.12993734854239
1e9ba6dd21c75663977f;5.661551157633463
2051250;8.045675489637587
2095410;21.71419234502883
2117607;18.958360720903443
2117653;16.004842169144574
2121542;18.09929741753472
2c50980ba582aeece6d8;21.744108200073242
492262;2.6934399324304916
1589510;36.03404456493901
2026626;18.446952738660446
2099535;14.773883819580078
2102396;33.928704261779785
2102869;10.25204165228482
3a75fa103cabba2fdef2;29.470558166503906
1743502;14.144423100855445
2118956;17.106999812020717
2119052;12.04921007156372
3bb47aee70f802cbc086;8.162102332481972
2094919;13.90420368739537
2102255;64.42634875957782
2114499;12.251712995416977
499bcf618fa22e0bfa37;9.107857942581177
784251;16.223374458208475
2087787;22.078704833984375
2088274;11.540978005591858
2115907;22.885813432581283
2116149;9.666248321533203
bb63585f1464e6aeff07;17.070579528808594
2089846;8.202825273786273
2102743;39.93183135986328
2116121;19.63485585580958
2116169;14.109913138456124
339372de9978fb9967c2;16.73383985246931
04dc83c2d9e3c428e425;10.582828521728516
1533197;17.774921510277725
1925524;10.803922017415363
1f8af064f669b6226236;9.191280687359017
2101184;18.10610294342041
83ea6de19b33e03659cf;9.812935193379719
a98a523136010750468b;31.33398691813151
009646fc857433b9b65f;12.27180307561701
200045;17.192835135747924
2098430;14.60939373886376
2102284;5.124100771817294
2111031;16.17683902863533
2112393;14.8918325250799
53222809fe35295b7798;59.66341495513916
2074629;13.990306854248047
2109027;18.936465336726265
2116192;18.778773716517858
23b09315b0998a985851;16.916453043619793
764189;16.173873803554436
ebaa127108d0e2efa965;0.8192300796508789
1173464;8.54845643043518
1394731;23.80737066268921
1980218;14.588560376848495
2110873;27.1319702834819
2113163;13.907874955071343
2118059;21.179541894945046
2118860;28.099056243896488
2609;9.728695861006205
2101020;15.748718931474759
2108959;11.986636458678023
55720acb36ab199c9fc3;25.253986730808165
1928584;16.097988042616308
2088552;16.570286438843915
2108306;17.074855168660484
fd462dc5c16f2911c9af;28.335007031758625
2102112;12.25588607788086
2110897;33.79976511001587
2112924;14.350728021151776
2114716;19.229549169540405
2120340;13.18587875366211
6a2c72beadde08470f59;15.513896942138672
1426008;16.338079115923712
2093780;16.21625654159054
2110181;33.2791805267334
2b212b80aa523eb17e7f;10.738295316696167
31ccbc40e606808ed277;16.68088776724679
febea30207f0c1a30a71;11.701176383278588
2048566;13.473168286410244
2098579;11.442498293789951
2111182;18.357916136045713
929f1b632c12f0e58813;6.785957629864033
a7d9d262c1b7b2fe4c8b;11.720017463930192
ee1a0040a65a50eeb894;11.83466116587321
1719400;14.475721344911962
2027851;20.795410474141438
2110286;25.387191772460938
55916ed6bc72e7cdc887;5.195755428738065
01a75e973721f36746b8;13.435336521693639
1671149;6.90274715423584
1865655;11.786357940189422
2113113;17.365501040504093
e24d1a3edf1a3c3a42ef;32.14279521595348
1767867;12.264082508702431
2098182;19.4119930267334
2102063;15.468877734559955
2109780;8.665148417154949
06ae86190e68e1dc6ff3;69.69099044799805
1764311;1.3719134860568576
2073599;14.423864538019354
2100110;12.236483567425994
2102386;19.75879669189453
2113401;25.737025521018285
0199ff16f42edf81f364;12.795400619506836
2092340;22.205376625061035
2098444;9.5137477976031
2112397;19.35692893134223
9d3275f7f9ba5c36de4b;8.110620975494385
08525fd5025da1a48077;21.98097870267671
142021;13.54210376739502
2104040;13.821136951446533
2107013;20.804173605782644
52729efcde5ec8bdf37d;21.09553019205729
1047021;15.15584577593887
1438073;9.903830952114529
d98f0fe8e8be57be2fc6;11.749076843261719
1053213;16.48478168368
2094235;9.1309388478597
2101998;7.9763779273399935
2113792;15.123716729586242
cabb8fc74ae1c5d9c433;20.355567932128906
de75370cd3c90c14de4d;21.28887176513672
1584026;13.962266024421243
2099248;5.011531284877232
2101512;7.849931716918945
2102072;10.888841754565066
1663330;18.309767439558698
1747450;13.936525980631512
2112636;10.81882095336914
2024074;12.025430019085224
2111178;15.751697398998118
7407892024d277e3fdd3;8.657677968343098
b302583bc1f831a62243;9.647009107801649
e14015027a4f70a271af;26.91808541615804
2094549;19.77059624411843
773da38a5d1f93d9bc30;53.20781707763672
81474fa11b4b08586021;30.396228366427952
8258e285d1ecc4ac647f;4.91943359375
1682954;16.822433471679688
2108629;10.32135590263035
2dc579014113f435a813;27.590370178222656
3226;8.25018088022868
621093746e17e3671f80;12.492670331682477
2076312;20.987696117824978
2102359;12.97490285790485
b576198c5b6762b09c2c;14.43354101742015
d1565d9ab4c6c84a7571;8.275551266140408
2052919;13.802396231712887
2093541;52.92212114495746
2110106;22.68746852874756
44acba83b839d4ca126c;13.066661357879639
6e038ce94e13e7216482;7.310354709625244
2086290;9.215054512023926
2093344;22.446205741480778
2091917;16.245126724243164
2107683;17.121593475341797
0701fbed867428c1c014;10.55825392405192
2100077;12.194449178288492
2102293;13.147894541422525
1955759;1.7636775970458984
2065320;2.0368576049804688
2071341;12.335624694824219
2091430;4.035396575927734
2101389;18.9638766375455
2101666;9.195534388224285
c1faa31577c5e27f4eb2;36.05501174926758
ffba1e87ad488961659f;21.058273315429688
2106152;6.0596466064453125
29c5deba09f98a695a22;13.230941030714247
75faf69fbba34b071e66;8.498355320521764
9f8fb7298ca73d1566e2;28.932567264722742
1971451;7.715394761827257
2033749;19.83971118927002
2105708;15.075917677445846
cac288c333b867ba16ef;19.943110148111977
f91a6f8e0749901e73e6;22.893333435058594
2093684;14.473988129211977
2103662;21.597281369295988
adbdaa29356a4b693e99;14.776733186509874
09dccad0811d72f8c9ec;5.802392959594727
2044279;9.259251987232881
2088675;15.582224418377056
2106400;13.138278649777781
2110840;7.069463729858398
29ab04bbf049126d11fa;16.007280349731445
e4c5c94edb57f9a4046d;10.644054412841797
1905591;14.648056030273438
1ce8b4bf67cc82bb4a52;12.976561652289497
2092232;11.181803881111792
2101324;14.005681568990925
2102446;11.726632325545602
2107290;13.300968300212512
2116255;12.931568391861454
2100246;17.73175284976051
c9a9fee70a32a7abfcda;15.212957064310709
2115454;16.671682622310886
703ed9442a9c430e3989;37.1889659336635
2009149;17.16553054693091
2055345;11.894989013671875
2102421;7.424277067184448
2111902;10.40555780584162
f4b63ccdd6c4c6d41ae5;25.13262301075215
1519804;16.23343384784201
2102008;10.157832054242697
2116250;26.056866418747678
2032576;18.53352094951429
2086127;20.59112176662538
1470691;13.358879089355469
2084852;26.154098203105313
2102273;10.60531550440295
2113680;33.61711502075195
686a52c38f23f753aeae;3.3200581868489585
1426333;17.42079053606306
2008506;24.222295424517462
2105854;30.61530648208246
8138480441dc76a88c7a;13.797170775277273
1501370;9.15557861328125
1745024;19.56777070697985
1980750;12.620998294440039
2108178;20.012040436267853
2111368;21.24291960015354
2115910;25.406815665108816
2116010;16.116576561560997
699521;14.753186702728271
2013468;13.090286254882812
2116201;18.590098335629417
405690;35.880705804535836
84436e4646fe288f8a71;18.383324146270752
2024773;14.096494691561809
2101015;26.972121903390594
2120807;16.51507432644184
2122780;12.822202265409052
99201;12.14787483215332
2070804;22.11773681640625
2a0b2096ca7b17925c9a;8.557367324829102
7398f33e615bf53f304e;3.4418423970540366
ad1133202f9699ca83a6;26.83874477039684
ef2a008f7b19e4ee9dc1;15.481440226236979
1879953;17.42783847608064
58fc2777dd61041abc63;31.205177307128906
1247082;17.88877911037869
2033567;15.71670139537138
2102801;17.483673095703125
2117085;23.846637180873326
2118348;27.12265522249283
1907473;56.74802054346135
1965445;5.578434467315674
2094337;22.794713292803085
2120991;12.330992325492527
d8a1e48bc658d46503b4;10.717988014221191
1622350;36.524720191955566
2101587;11.222289985334369
360a4c3020a71a3ec92b;11.062971750895183
3919e1dd5d8ce48af52a;26.459890604019165
77;17.173592249552406
d63c9d40a0475cae0a77;27.20186526958759
1b94c1277f4b3fdb983e;20.55511474609375
2115943;21.188962270343115
2118352;19.17664192535065
4198531f766f9df3750b;5.010159810384115
1951938;17.313098907470703
2016552;13.490750239445612
2086137;8.946538470802507
2102595;64.11623954772949
2107983;16.7373999109808
619d3f71c291553ae6cb;29.216957092285156
2112926;15.549811563993753
2116197;33.72657237908779
252c6a3e083d4fa7ecf8;16.968931470598495
776251ffbbb6293ab2ef;7.3258717854817705
de1b26b39e73aafb75b7;1.1527061462402344
2100040;16.433962186177574
9eb01c0762311711aa57;18.846479451881265
1477025;8.486043253252582
1746091;1.7817497253417969
2093722;11.070532547800164
2105652;19.21498649998715
2118097;27.042829073392426
67386;23.652424531824447
1723940;1.6811370849609375
2068249;16.218002422435866
2106841;18.482735282496403
470824;2.140045166015625
2109407;11.68692906697591
dcaedba1297c17eb09ed;42.75956153869629
2045138;24.35748530369179
2113424;21.512444814046226
2115021;11.874067099990357
6ad5db62ffae00cfbb47;56.40238126118978
1861145;13.391027294221471
2002834;17.05735425154368
1641831;11.530179977416992
2117056;17.184959435314866
72a0bde560289951e07b;17.873735138864227
2105760;14.983361562093098
cb53498576fb83b65155;14.947348374586838
dbef7b6eb9a0e94955b7;25.953899730335582
1635481;1.3095378875732422
2099710;8.581578731536865
2100295;20.052739193564967
2106028;7.6951901117960615
1604206;5.556694153816469
2104414;31.539462162898136
71477827f28c2025946c;18.575429916381836
ac7c3f11b718c61b1707;26.74398422241211
b74eefd6a9e3dc81a594;30.566024780273438
1933483;15.85030709543536
2094310;13.774948120117186
2106656;18.617919639304834
2790;12.27279076209435
0ee8c6d10f3c070da083;21.82912826538086
2114785;17.81479290553502
9c2e624b409f54f275d7;21.72417640686035
2090916;16.485936524438078
2108702;17.66565724423057
2110205;20.90287685394287
843383460daa8bc29f21;28.987860679626465
1391513;16.834704081217446
1975681;15.77269434928894
858580;16.308155059814453
a17de1ad64c7f91e580a;42.703495025634766
0245858de79a1a5b9828;21.252012252807617
2107196;11.417853832244873
2121400;36.96288195523349
1996998;16.122349134954323
2033688;14.857785598091459
3811df7236cb7a908773;4.177236557006836
2120144;18.871254391140408
f654d2b3fc330a05d6be;13.49990121249495
15f10ce172a221c2d3ba;73.7335205078125
1617255;5.0314778866975205
187ca8ebc2f356e7d438;16.556262969970703
1906304;27.56367259555393
2106406;17.59541483208685
2106798;2.902984619140625
18bc7b2c463e6c8fc002;14.67698642185756
2101955;14.783249403301038
2108143;10.223191683409643
3b7de9e35bc2be9d093d;8.678658803304035
2096691;19.75650172079763
2101450;12.493716345893011
2102410;18.230935146934108
2109082;10.661212158203124
67e3df90401216a44340;13.389659572292018
2101926;14.950203895568848
26dbb2693fd4bb6ac1b4;14.487671852111816
509167;25.529806430523212
1966806;13.77617131108823
2108997;15.28086122033631
2111038;14.735767759125808
2108028;15.707008477413293
78e6ce523df07f49f6fe;30.457425117492676
3ed0ce2abcc67b190605;23.51524829864502
2056582;11.779073781745378
2108294;11.461245096646824
2112920;9.994720882839626
3fb510d11a10bdde9228;6.482919057210286
1963337;17.401046752929688
eb7f2ecfcfa688b7aae0;14.74447250366211
1475765;6.902122497558594
154120;19.14454566107856
1933384;10.208494013006037
2106849;13.48729635539808
51ed7f3a9b214bfcbb22;22.3236083984375
1275081;14.072792346660906
8c9fa483eb364d1aca95;6.806415060292119
c67e61306839d1646cf9;61.29493713378906
2001395;8.72000902891159
2016380;9.854999853640187
2089458;13.937671684924466
2112688;20.52478790283203
1a79f45f1b3d0cf7f93d;15.993609110514322
2092413;5.901864369710286
2112916;11.227312658587072
2117580;12.070277157951804
95063;6.844862769631778
b68d44a568d0e5befea1;21.910207921808418
2043667;9.912540601647418
2107348;6.801265478134155
cd56faa15f9258f54fbd;36.437861124674484
2083947;18.100001261784477
2107226;15.93489170074463
2074617;58.165582021077476
2088841;12.68517772356669
2f7246f42661ad7a3bc0;37.693023681640625
309e914022d31ec20bae;11.82778903416225
2105547;12.725468401638967
2116172;12.727367604961831
6ba8c56c40504c81059c;7.710244920518663
1660829;19.487327337265015
1908896;20.99766731262207
2083937;10.217208862304688
2094663;15.259295496447333
c7b275c03f67b01c901d;53.51079305013021
1725777;3.6633300781250004
2046990;15.670769555228098
2127743;11.925077438354492
59165fd6a557c1a14279;7.279706001281738
1501740;12.019955484490644
2116660;22.849312806740784
2101519;14.250642603093928
2102054;16.990530490875244
2114359;14.989063739776611
d2a793be97ba9f3388e3;17.135798931121826
2097851;9.347674250602722
2101969;16.648991902669273
873f54c6d95632e73208;4.2980194091796875
06fc141c62fd047f576c;14.745118401267312
1975687;23.845409065164546
2119098;8.673369884490967
6fd5289ae84427e19fee;8.609256744384766
2082973;15.03931940184354
2113119;23.631757100423176
9718b99530007ec26842;14.674059549967447
2070033;36.06983633602367
2071651;26.890058102815047
2086871;28.256045750209264
2100785;14.422836303710938
2102276;2.6509475708007812
2118677;8.848702907562256
a52bb33b319f3e7f2f9f;16.67579412460327
fe6d637273bf4d73f491;26.97622125799006
2025680;18.21608202798026
2102437;21.680213928222656
3fb7c94c6089331b7eb7;4.727935791015625
c19d56620a4fb38911a7;78.30209732055664
f0d166f5fd0cba74b41c;13.546905517578125
043cc83f8c66bae69bdc;30.240774154663086
2113734;13.701545275174654
17628e777e4a8550d03c;12.014157955463116
2000396;16.90661356999324
2083958;18.068958464122954
2106597;14.854179238373376
dc4cba5bd1a45561703b;21.042561531066895
df2a079a0b55769546c2;4.777870178222656
2115536;20.589445608633536
1621175;18.99159113566081
1761763;24.652481079101562
2069263;16.533357446843926
2088996;26.756347928728374
2101553;15.309341748555502
2102752;12.307771046956379
2112528;17.88134745189122
2116208;20.86496591567993
2085759;58.584654331207275
2106431;13.246287526311102
2107400;10.83075659615653
d5e43251f76513f7907c;39.5780086517334
1663466;10.769826173782349
1f0141aa3d797cf8f2e1;23.064263661702476
246085;4.613018035888672
f802dd3095ffb105408c;14.46383794148763
2094928;21.868332211333925
2096181;16.471603512763977
736e700b7bf8e9edef4e;15.267886537494082
b725f67b44a0fcb5b352;6.122341156005859
4558d4dc2f8b4537869d;27.18994140625
1573171;16.097126007080078
1574920;18.152431731528424
497ced5b97a613d13ee8;11.824482282002768
2100404;13.501977920532227
2109720;11.725655724020566
3135a7781b07caa3c8ba;6.025926272074381
2098436;9.690078553699312
2102687;43.56975555419922
2102732;5.8789434887114025
2116133;17.629566192626953
2264c20056685a2f5a09;0.9716033935546875
87cb8e16e0d64536a475;4.260873794555664
2093476;16.80640740828081
2108119;47.037010192871094
2103542;13.267296552658081
2106910;11.854913499620226
825d187812d99c297bef;29.114437103271484
990d737b73ab0f4388bd;8.78594262259347
2102375;51.362387339274086
b358f9ef7dcf878184e6;45.74991861979167
2110185;19.960522223375516
2113363;12.573516368865967
d30ad6d9f8c4c52d93cd;18.075037002563477
2100096;5.310578346252441
2109563;9.364848069741692
902848;4.635505676269531
187912;11.665461140294228
2097948;16.5995082339725
1408858;17.801539103190102
2110101;15.137500762939455
d611f54e3bc7cfe73463;19.22130584716797
f0b5c440af218fa88f64;9.502855936686199
2107553;20.77780891867245
2116008;15.935357411702475
1970506;21.79119210494192
2034362;59.799861907958984
2102071;12.909626960754395
1604927;13.391973467295982
2080915;13.236541748046877
2095644;19.432578768048966
2097802;23.601644696489995
1922071;17.719999949137367
2112599;15.811875661214192
54b4c85b6f2758cf9ba6;42.790937423706055
6ef8b73ec841e0cc7866;21.96965217590332
a2244c212768e62d5ee0;14.775878190994263
2109190;9.928569408378216
2111262;14.646508353097099
50c94c1a657b084f306b;9.899930953979492
1785751;32.448554039001465
1882177;23.560855073748893
2106890;13.5986328125
1546762;16.627639379256813
57eb2ede7c4c650f5d1e;23.842906951904297
1720847;0.4406929016113281
1916285;14.800531472732773
954fe6e721e0b6e8721a;8.195573633367365
2019849;24.208755493164062
2105919;14.176305532455444
2107794;16.69577936972341
7ecbc38a314e566fbe66;15.890469270593979
90a43e7f9154ba21fa98;2.6246070861816406
1824652;14.970481395721436
7fd001921dd13811600c;18.760395050048828
c6d7bb53a8a690df3427;17.909773913296785
103c812b4c4092ad6296;23.38848114013672
2015583;7.467693752712673
2106826;22.770055135091148
2116156;13.86422721707091
2090397;15.453126695421007
2106992;7.792385419209798
1994;9.26795786077326
2110514;13.418003364845557
1915167;37.86953412569486
2102406;15.289372664231522
2108086;14.260066427835605
770521;20.1841672261556
c47d7b84f4fffb2a49eb;4.910945892333984
2116239;16.178065708705358
1813723;27.074788166926457
2105972;6.984150409698486
2024084;7.9103204939100475
2056209;14.9153932929039
2105639;13.65246521799188
539b855e66b466dfc8fd;28.872370719909668
2078959;1.2543837229410806
2113259;13.177949732000178
c093c8d6235388996603;11.95818583170573
2020607;17.487312132312404
2105301;17.263285706682904
3bec417fac8224a64881;10.585948944091797
2094230;24.805685190054085
2107812;20.397578115048614
811c3b03ff216a37ecd3;17.0534542628697
2105494;18.340789794921875
3d667efe3bd8a8b6bf92;5.696868896484375
2104566;21.284172270033093
edeacb5a98d4bb16f90e;57.10582733154297
2107117;13.882802724838255
34b7bf9a8344c84cc218;15.80420732498169
7de02e9306469e65734e;15.019088321261936
2098601;37.71613438924153
2110289;4.926776885986328
678f21ef32b93d06dc4d;32.83936182657878
2038933;12.031335830688477
2116230;18.484284327580376
29dd9a0d88ac7edd641f;13.470864295959473
2102817;32.843995094299316
2100236;16.02300008138021
2101584;8.457334836324055
2109220;12.035825697042174
651eb8d1a029787569de;19.98371124267578
2107661;50.58199564615885
2096762;6.98322206735611
2102133;25.995659828186035
1644645;12.099850177764893
2109557;22.540856954213737
2109736;14.828914470886916
1962137;12.450765952085838
2106080;14.913042731907055
d4b914d0c08707de2920;22.040637334187828
2005e2176804f0b37d01;7.927336011614118
2062947;7.081826527913411
2113779;18.21254789829254
0fc2946ea5011ede0e67;2.434062957763672
151;16.553746099057403
8d27283915cbbd6dfade;13.187370300292969
1680103;62.956957383589305
1791193;28.80992889404297
688963;18.320509239479346
2102878;20.870437622070312
2072038;9.0783285058063
2094702;12.127216826093958
13e88b6195ab1bc85c32;8.542352564194623
1914282;8.987840016682942
627524;16.935454544268154
2083549;16.130686409865756
2096501;19.691509670681423
673081d9cae73046de6f;14.235488228175953
2110682;11.503562148736448
2115902;17.35654811269229
39ab10574ba723ffb950;22.182106971740723
2027488;25.217580795288086
2106732;16.843754450480144
3f203eeba4ca4290c4da;59.15667215983073
1991721;9.730229377746582
7411df323f197640ad58;0.7525444030761719
e68fe60e714450dccf99;8.721733093261719
1ebeaa6aa2884da6a5fd;10.10599136352539
2050210;13.688325881958008
e3d1fe52af84fdd4b7b2;28.020870685577393
2112331;7.549830845424108
be0b20f3597d1c711baa;25.760142008463543
13ba67a1b7f77db1d3f9;55.27839660644531
192ccfc6d8a0b55bdad7;9.6314271291097
2116153;12.317339579264324
2121655;23.15559172898196
249516;20.978670120239258
edc524f26aac0bee86ba;10.568094253540039
be1d2294dab509d08896;13.488903045654297
d3d25cbdfa9fd9b67bc0;9.770994186401367
2106524;15.612358882509428
27c4bf55cf59d295f777;63.967386881510414
7f25e1541228e769ea68;9.866371154785156
167612;11.515430450439453
426986;51.86115264892578
7a67c30e8c140912ebe4;8.636054992675781
1640265;14.91025078375608
2109610;10.664545428690486
2112733;36.14604849564402
2096750;0.3749847412109375
2116185;3.371302286783854
9ee052f279c28db077b4;24.5751953125
e8b568cc97d9f671945f;7.069034576416016
1412586;13.502650942121234
1801227;11.424175061677632
2096485;65.0233268737793
3354;13.504624366760254
459b0a2f9989093374c1;10.565924644470215
1683319;18.127445220947266
1883106;29.250164954893048
2109775;19.889137268066406
f2ca53e8e4061c22af18;14.220237731933594
1609996;19.71225102742513
1259154;21.51014804840088
2044072;22.966198955508446
2078886;12.890338897705078
2117669;18.600781370953815
2096275;14.76604461669922
2102777;41.92452430725098
6425653465994bfdb24c;21.682665083143444
1312768;15.804058407980298
2084417;22.520563337537975
2093251;17.23801680821884
2010077;11.972959899902344
2115683;13.971461420473846
e4efa6c426e448f4c8b8;7.102012634277344
eaae9a7b7163df68d316;17.055670420328774
2079359;25.496594111124676
b1f436ee7e7456c9c898;32.160405551686004
1964173;4.661774635314941
2013826;76.2233018875122
2093929;22.539520263671875
2048771;20.35132367560204
2113835;17.85576343536377
2102365;7.186222076416016
68786a17442b81efcfca;16.009950637817383
2116852;16.72648968903915
4556ea0463ed9ed668e0;11.838867046214917
1825206;14.808501516069686
2112091;10.859135219029017
2116214;15.472419963163489
1644334;8.988539377848308
2011086;7.9797964829664965
2114327;17.527340783013237
7d10ad524425022abdb3;9.929445054796007
b3bcb2c86eef6f87dd1b;26.446800231933594
fe780cebd0718c3e8460;8.028125762939453
7eb34ef3674591770859;32.49998887379964
0a5d92740fdf3b8e8682;5.025577545166016
2102190;61.28686269124349
2107034;28.308491829114086
5a7a904b835892f7b39c;29.334749494280132
d9a060c15ffc4db1a104;1.8987655639648438
1629098;50.896644592285156
2120395;21.19038263956706
2089554;11.184555444961939
8afe2878228fec4a2ecd;20.617039998372398
993575;8.284385387714092
d9f8448798d8fc3d2886;16.386252183180588
d4b41d9dd196ed95e8fa;9.91493860880534
2111112;23.192792189748666
29b13a7949e0c55883e4;10.6414794921875
3c81a64440bd4311dc06;30.185926371607287
a22c24695cea82063a5b;12.328052520751953
b36483c386058a202d4a;17.39365259806315
318cd7d49ddf2862c0f6;26.308198408647016
1e5944e936f4f5d701ca;7.991491953531901
2106807;18.496140979585192
21d84abb8afa34938362;17.02259381612142
2115948;19.23260321983924
2116248;14.334409020163797
0030baf8c64bb103932f;15.416884148257903
0dee466f18eeb0bd0c71;36.18192672729492
2071763;12.982070992846007
2043233;11.25955581665039
4c1b6319da06d37c0533;32.0149580637614
2102166;1.699066162109375
2107490;14.058706495496962
1915800;13.100617272513254
404133;10.160973072052002
9fa86ea24776eae5a86e;15.748023986816406
079dfb96948777f61bde;13.7566466080515
2116277;21.965939658028738
14b34c41eb105ea0d5a9;9.222670396169026
2105830;11.767381032307943
00adcca3309cdb33e574;10.051345825195312
1987244;16.304087101068713
9d24f87a2c539d641a97;69.1889762878418
f8899ff8fafad47d2916;22.127517064412437
